StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q.WhichPwdManager,Q.WhichPwdManager_17_TEXT,Q.WhichPwdManager_18_TEXT,Q.Generating.Nay,Q.Generating.Nay_3_TEXT,Q.Generating.Nay.FU,Q.WhyNay,Q.WhyNay_2_TEXT,Q.Duration,Q.learningMore,Q.Consent,Q.Consent_6_TEXT,Q.Consent_11_TEXT,Q.Consent_12_TEXT,2.2_Id,2.2_Name,2.2_Size,2.2_Type,Q83_Id,Q83_Name,Q83_Size,Q83_Type,Q.KnewDash,Q.KnewDash.HowOften,Q.KnewDash.WilUse,Q.Generating.In,Q.Generating.In_3_TEXT,Q.Generating.In.Why,Q.Pwds.Total,Q.Pwds.R,Q.Pwds.W,Q.Pwds.RW.React,Q.Pwds.RW.React.Y,Q.Pwds.RW.React.Y_5_TEXT,Q.Pwds.RW.React.N,Q.Pwds.RW.React.N_3_TEXT,Q.Pwds.C,Q.Pwds.C.React,Q.Pwds.C.React.Y,Q.Pwds.C.React.Y_5_TEXT,Q.Pwds.C.React.N,Q.Pwds.C.React.N_3_TEXT,Q.MPwd.How,Q.MPwd.How_3_TEXT,Q.MPwd.How_7_TEXT,Q.MPwd.Act,Q.MPwd.Act_9_TEXT,Q.MPwd.Act_11_TEXT,Q.MPwd.Act.File,Q.MPwd.Act.Store,Q.Nudge.Recall.Weak,Q.Nudge.Recall.Comp,Q.age,Q.gender,Q.gender_4_TEXT,Q.bug.report,PROLIFIC_PID,SurveyID,UserAgent,Referer,ResponseID,STUDY_ID,SESSION_ID,RandomNumber
2021-03-29 21:41:15,2021-03-29 21:42:22,IP Address,100,66,True,2021-03-29 21:42:22,R_2vc9Rz7kz7G7CnA,anonymous,EN,0.6999999999999999555910790149937383830547332763671875,I'm not using a password manager,,,,,,I don't see any benefit in having my passwords saved and automatically entered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5940f2847af117275ea422,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Safari/537.36",,R_2vc9Rz7kz7G7CnA,60626cfd0a7be0bcab71bdba,606273a90d66fbb654b852cb,12361
2021-03-29 21:41:48,2021-03-29 21:42:25,IP Address,100,36,True,2021-03-29 21:42:25,R_1BWXGb3GAbwFHN7,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,I'm not using a password manager,,,,,,I don't see any benefit in having my passwords saved and automatically entered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f930df9c89aab090c7ea8dd,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36 OPR/73.0.3856.421",,R_1BWXGb3GAbwFHN7,60626cfd0a7be0bcab71bdba,606273caa4cdcb772a20d0ac,2363
2021-03-29 21:41:34,2021-03-29 21:42:25,IP Address,100,51,True,2021-03-29 21:42:25,R_3JJcCE9GdJDtgdx,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Allow my password manager to create a random password for me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d39dd63c49dae00016065c7,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_3JJcCE9GdJDtgdx,60626cfd0a7be0bcab71bdba,606273aa3d8decc029306a84,7315
2021-03-29 21:42:06,2021-03-29 21:42:25,IP Address,100,19,True,2021-03-29 21:42:25,R_9KOsh5LtbFkgLEB,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Allow my password manager to create a random password for me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5deec85bd6149056a336c8ec,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_9KOsh5LtbFkgLEB,60626cfd0a7be0bcab71bdba,606273dc0d1321567d56d46a,8427
2021-03-29 21:41:44,2021-03-29 21:42:26,IP Address,100,42,True,2021-03-29 21:42:26,R_2y8Eu1noBUKyl40,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,I'm not using a password manager,,,,,,I don't see any benefit in having my passwords saved and automatically entered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa162ba8b73e4242141ca82,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_2y8Eu1noBUKyl40,60626cfd0a7be0bcab71bdba,606273c56f1c4bcf85c2cbe6,4269
2021-03-29 21:40:51,2021-03-29 21:42:30,IP Address,100,98,True,2021-03-29 21:42:30,R_10uSPSCdAPwwVOr,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,1Password,,,,,,,,Less than 2 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7e0d71a739bc0899924115,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_10uSPSCdAPwwVOr,60626cfd0a7be0bcab71bdba,606273917c1a455efcc994a4,6021
2021-03-29 21:40:49,2021-03-29 21:42:32,IP Address,100,103,True,2021-03-29 21:42:32,R_3KSDwLKwCaDxj9x,anonymous,EN,1,I'm not using a password manager,,,,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.,I don't trust the companies that make the browser I use, or third party password managers, with my passwords.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f87993abcee241dace4a140,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36 OPR/73.0.3856.415",,R_3KSDwLKwCaDxj9x,60626cfd0a7be0bcab71bdba,606273868810ae05a86ef0c9,10885
2021-03-29 21:42:09,2021-03-29 21:42:33,IP Address,100,23,True,2021-03-29 21:42:33,R_1FmIzD9ZvxOy89V,anonymous,EN,1,I'm not using a password manager,,,,,,I don't see any benefit in having my passwords saved and automatically entered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8dcac25e91d312a21a625f,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_1FmIzD9ZvxOy89V,60626cfd0a7be0bcab71bdba,606273db7ad110259be99af7,2949
2021-03-29 21:40:15,2021-03-29 21:42:34,IP Address,100,138,True,2021-03-29 21:42:34,R_1QGxp0dMwS30b9D,anonymous,EN,0.6999999999999999555910790149937383830547332763671875,"The Password Manager Built into Apple's Safari Browser, MacOS, and iOS (Apple's Keychain)",,,Create a password myself and let my password manager save it,,"I use different passwords for sensitive sites but a universal password for ""throwaway"" or non important sites",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bd7a3c40aac450001f95450,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Safari/537.36",,R_1QGxp0dMwS30b9D,60626cfd0a7be0bcab71bdba,6062736a53ee6bc61034b210,14040
2021-03-29 21:41:48,2021-03-29 21:42:35,IP Address,100,47,True,2021-03-29 21:42:36,R_1gcpvHwiCObumD6,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,I'm not using a password manager,,,,,,Other (please explain),I haven't done it but plan to do it once I have the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07fc9003704042b95b5ef8,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Safari/537.36",,R_1gcpvHwiCObumD6,60626cfd0a7be0bcab71bdba,606273c8be01d3624c5ed62d,11634
2021-03-29 21:41:17,2021-03-29 21:42:38,IP Address,100,80,True,2021-03-29 21:42:38,R_USBWwMrZL9dVJvj,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,I'm not using a password manager,,,,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f061e6a5f079b1533789cfa,SV_czLEHWBJoZM1foy,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,R_USBWwMrZL9dVJvj,60626cfd0a7be0bcab71bdba,606273a6948793532f06fd17,4465
2021-03-29 21:41:38,2021-03-29 21:42:38,IP Address,100,60,True,2021-03-29 21:42:38,R_vv1vg9Lsi3i1dFn,anonymous,EN,1,"The Password Manager Built into Apple's Safari Browser, MacOS, and iOS (Apple's Keychain)",,,Create a password myself and let my password manager save it,,because i will remember it bettrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ef12a14ab53a21a9012b389,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_vv1vg9Lsi3i1dFn,60626cfd0a7be0bcab71bdba,606273c02cb34af0a1238dde,14686
2021-03-29 21:40:31,2021-03-29 21:42:39,IP Address,100,128,True,2021-03-29 21:42:39,R_r7L6OXKztEihFPr,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Create a password myself and let my password manager save it,,Because I don't trust password manager at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d968811d3cea301700f4868,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_r7L6OXKztEihFPr,60626cfd0a7be0bcab71bdba,606273784b340a3d061d0c76,2839
2021-03-29 21:41:59,2021-03-29 21:42:42,IP Address,100,42,True,2021-03-29 21:42:42,R_xtSlo8jSexXSU0N,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Allow my password manager to create a random password for me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cc9ce996e8ea200177b374e,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_xtSlo8jSexXSU0N,60626cfd0a7be0bcab71bdba,606273d16022d017c68d1e3e,11018
2021-03-29 21:40:12,2021-03-29 21:42:45,IP Address,100,153,True,2021-03-29 21:42:45,R_yxdPkkkJIFz11kd,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Create a password myself and let my password manager save it,,"It is more likely that I create my own password, since automatic passwords are usually very long and do not give me much confidence.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1dbb52a1092070bf30393b,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_yxdPkkkJIFz11kd,60626cfd0a7be0bcab71bdba,6062736a7c062d48f2ae994a,7962
2021-03-29 21:42:24,2021-03-29 21:42:48,IP Address,100,23,True,2021-03-29 21:42:48,R_1LpdAY0zMiDW2Ie,anonymous,EN,1,I'm not using a password manager,,,,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.,I don't trust the companies that make the browser I use, or third party password managers, with my passwords.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cdd7d9f83e768001952c3d6,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_1LpdAY0zMiDW2Ie,60626cfd0a7be0bcab71bdba,606273ef1d81e58f44cdf737,8733
2021-03-29 21:41:02,2021-03-29 21:42:49,IP Address,100,107,True,2021-03-29 21:42:50,R_2qqqSRxYi84EgJO,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,LastPass,,,,,,,,Between 1 to 2 years,"Yes, I'll spend one more minute for a USD $0.25 bonus.",I am not comfortable uploading the screenshot of aggregate statistics or answering questions about my password manager.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e5c993cd0394c474f7cc502,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Safari/537.36",,R_2qqqSRxYi84EgJO,60626cfd0a7be0bcab71bdba,6062739a6022d017c68d1e3c,6771
2021-03-29 21:38:33,2021-03-29 21:42:49,IP Address,100,255,True,2021-03-29 21:42:50,R_3Oi91pFRfuO5WaR,anonymous,EN,1,1Password,,,,,,,,More than 4 years,"Yes, I'll spend one more minute for a USD $0.25 bonus.","Yes, I am qualified to participate in the full $5.00 study and want to start immediately.",,,,F_2dhI8Gl9QF1ReTY,indeks.jpg,8749,image/jpeg,,,,,Yes,Rarely,,Allow my password manager to create a random password for me,,,54,-1,-1,,,,,,-1,,,,,,I re-used a password I had already memorized.,,,"I printed an ""emergency kit"" generated by my password manager.",,,,,When I first set up the password manager,More than a month ago,19,Male,,,5f59d545c8ab9401c07d2bbe,SV_czLEHWBJoZM1foy,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,R_3Oi91pFRfuO5WaR,60626cfd0a7be0bcab71bdba,606273083776803b004895cb,10093
2021-03-29 21:41:31,2021-03-29 21:42:51,IP Address,100,80,True,2021-03-29 21:42:51,R_pbfDfzzRLnxgUHT,anonymous,EN,1,I'm not using a password manager,,,,,,I don't see any benefit in having my passwords saved and automatically entered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5d6c3cbacc025bf0a03440,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63",,R_pbfDfzzRLnxgUHT,60626cfd0a7be0bcab71bdba,606273a896fd40dbbbe319d2,3800
2021-03-29 21:42:18,2021-03-29 21:42:52,IP Address,100,33,True,2021-03-29 21:42:52,R_3qJvrBiZFr4K4rT,anonymous,EN,1,I'm not using a password manager,,,,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.,I don't see any benefit in having my passwords saved and automatically entered.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fac64459b026623cd66e469,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_3qJvrBiZFr4K4rT,60626cfd0a7be0bcab71bdba,606273e4e16afdad4cade5ba,12500
2021-03-29 21:42:03,2021-03-29 21:42:52,IP Address,100,49,True,2021-03-29 21:42:52,R_1ItngWc7vZUhaif,anonymous,EN,1,I'm not using a password manager,,,,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ea4cf63c90fbf000949ac83,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_1ItngWc7vZUhaif,60626cfd0a7be0bcab71bdba,606273d9feafeaffda26693f,8108
2021-03-29 21:41:09,2021-03-29 21:42:55,IP Address,100,106,True,2021-03-29 21:42:56,R_3PLX90kZCbk1tbI,anonymous,EN,1,LastPass,,,,,,,,More than 4 years,"Yes, I'll spend one more minute for a USD $0.25 bonus.","I am qualified and would like to participate, but I don't have time right now. Please contact me later.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b9d4049acc87200010dc201,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_3PLX90kZCbk1tbI,60626cfd0a7be0bcab71bdba,606273a38a65b10b633cf858,2270
2021-03-29 21:42:19,2021-03-29 21:43:04,IP Address,100,44,True,2021-03-29 21:43:04,R_2Vyg3at29MKf7F5,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,I'm not using a password manager,,,,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eeb7b4164ff080a9e23701b,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6013) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36",,R_2Vyg3at29MKf7F5,60626cfd0a7be0bcab71bdba,606273e9d30d23a11ff34ee4,10995
2021-03-29 21:42:07,2021-03-29 21:43:04,IP Address,100,57,True,2021-03-29 21:43:04,R_vZd3FOghvpQ5KLv,anonymous,EN,1,I'm not using a password manager,,,,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I didn't know I could save my passwords in my browser or with a password manager.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605d56dccec395886e04ec4b,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63",,R_vZd3FOghvpQ5KLv,60626cfd0a7be0bcab71bdba,606273d6bd98ba70b23b51ab,6328
2021-03-29 21:40:09,2021-03-29 21:43:05,IP Address,100,175,True,2021-03-29 21:43:05,R_3ltwg5JsDTZbgPo,anonymous,EN,1,Another Browser's Built-In Password Manager (please type the name below),Opera GX,,Create a password myself and let my password manager save it,,Easier to remember for when I'm using other browser or device,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6018788377272d124d1897ca,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36 OPR/73.0.3856.415",,R_3ltwg5JsDTZbgPo,60626cfd0a7be0bcab71bdba,606272fc772a5bb35516a505,13921
2021-03-29 21:42:25,2021-03-29 21:43:06,IP Address,100,40,True,2021-03-29 21:43:06,R_3Gfk3HfZzfeAys5,anonymous,EN,1,I'm not using a password manager,,,,,,"I don't see any benefit in having my passwords saved and automatically entered.,I didn't know I could save my passwords in my browser or with a password manager.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9df9dcd60bee18664aade7,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_3Gfk3HfZzfeAys5,60626cfd0a7be0bcab71bdba,606273ee1afe5f91f90de464,10802
2021-03-29 21:42:42,2021-03-29 21:43:12,IP Address,100,29,True,2021-03-29 21:43:12,R_2f1XvMNxNBhcZkQ,anonymous,EN,1,I'm not using a password manager,,,,,,"I don't trust the companies that make the browser I use, or third party password managers, with my passwords.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605cfe0825d0e0494ad7dc58,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_2f1XvMNxNBhcZkQ,60626cfd0a7be0bcab71bdba,606273fd1bb3281d9ebb1891,6865
2021-03-29 21:39:00,2021-03-29 21:43:15,IP Address,100,254,True,2021-03-29 21:43:15,R_3nvcesd0do3Dscm,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Create a password myself and let my password manager save it,,Because my password manager always creates really bid passowrds that are impossible to remember. If someday I need to get in that hipotetic account in another computer or browser I won't be able to remember such a random password. So using password manager just for memorizing my password is the best option for me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606073983c736e57a1022d58,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_3nvcesd0do3Dscm,60626cfd0a7be0bcab71bdba,60627317aec9e890cc096a41,8478
2021-03-29 21:40:35,2021-03-29 21:43:16,IP Address,100,161,True,2021-03-29 21:43:16,R_3qma6OPKmFdTTLq,anonymous,EN,1,"The Password Manager Built into Apple's Safari Browser, MacOS, and iOS (Apple's Keychain)",,,Create a password myself and let my password manager save it,,"Because I can remember it if I ever need to use someone else's device to access one of my accounts and if something ever happens to my MacBook and I need to use a windows computer for a bit of time, then I won't forget my passwords because the passwords that Safari makes are extremely complex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ed2835dda26e10d699fad65,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",,R_3qma6OPKmFdTTLq,60626cfd0a7be0bcab71bdba,6062737d10bb8b240d3154b2,3666
2021-03-29 21:42:13,2021-03-29 21:43:17,IP Address,100,63,True,2021-03-29 21:43:17,R_2QXyakz2KigbW54,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,The Password Manager Built into Mozilla's Firefox Browser,,,Create a password myself and let my password manager save it,,"Cause i feel that i have more control in case i have to use it in another browser, computer, etc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e8e526d6655250ecd3f5675,SV_czLEHWBJoZM1foy,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,R_2QXyakz2KigbW54,60626cfd0a7be0bcab71bdba,606273e1b758713d346f4184,1546
2021-03-29 21:42:26,2021-03-29 21:43:24,IP Address,100,58,True,2021-03-29 21:43:24,R_QbNBTshr3XpZxmh,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,I'm not using a password manager,,,,,,I don't see any benefit in having my passwords saved and automatically entered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dab49d0301492001858123d,SV_czLEHWBJoZM1foy,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,R_QbNBTshr3XpZxmh,60626cfd0a7be0bcab71bdba,606273e73d8decc029306a89,2547
2021-03-29 21:43:00,2021-03-29 21:43:24,IP Address,100,24,True,2021-03-29 21:43:24,R_2YG276AJbJ9QxVU,anonymous,EN,1,Bitwarden (Free Edition),,,Allow my password manager to create a random password for me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6345e858002d4087fdbf08,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_2YG276AJbJ9QxVU,60626cfd0a7be0bcab71bdba,60627410ecf7a5c20be2db03,13784
2021-03-29 21:42:24,2021-03-29 21:43:26,IP Address,100,61,True,2021-03-29 21:43:26,R_6fbPz8bYcZ5eEU1,anonymous,EN,1,KeePassXC,,,,,,,,Between 2 months to 1 year,"Yes, I'll spend one more minute for a USD $0.25 bonus.","I am qualified and would like to participate, but I don't have time right now. Please contact me later.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e6796a0ae143c03b3033195,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_6fbPz8bYcZ5eEU1,60626cfd0a7be0bcab71bdba,606273ef70037de65ac924b1,9171
2021-03-29 21:42:55,2021-03-29 21:43:26,IP Address,100,31,True,2021-03-29 21:43:27,R_eRI34Kfzj5DLoyZ,anonymous,EN,1,I'm not using a password manager,,,,,,I don't see any benefit in having my passwords saved and automatically entered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb48570e586f02ed8846432,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,R_eRI34Kfzj5DLoyZ,60626cfd0a7be0bcab71bdba,6062740e5376a6cc7149093b,10411
2021-03-29 21:40:36,2021-03-29 21:43:27,IP Address,100,171,True,2021-03-29 21:43:28,R_DpX9KtOnaDDc7K1,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Create a password myself and let my password manager save it,,"i didn't know that was an option, i like using certain passwords for everything",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602bf02e22eb783de9e9a495,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_DpX9KtOnaDDc7K1,60626cfd0a7be0bcab71bdba,6062737c8768b2b01a38399f,11796
2021-03-29 21:42:38,2021-03-29 21:43:32,IP Address,100,53,True,2021-03-29 21:43:32,R_1EbaQI9eRsjRdPr,anonymous,EN,1,I'm not using a password manager,,,,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I don't see any benefit in having my passwords saved and automatically entered.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9a111a626e810018cda632,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_1EbaQI9eRsjRdPr,60626cfd0a7be0bcab71bdba,606273f9290b58dd1b612adf,5648
